cve_entidad,nom_entidad,cve_municipio,nom_municipio,edad_primer_union,num_hijos,nivel_escolaridad,estado_civil_id,estado_civil_desc,estrato_socioeconomico,pareja_trabaja_id,pareja_trabaja_desc,ingreso_pareja,dinero_propio_id,dinero_propio_desc,apoyo_gobierno_id,apoyo_gobierno_desc,tiene_ahorros_id,tiene_ahorros_desc,propietaria_vivienda_id,propietaria_vivienda_desc,sufrio_violencia_pareja,factor_expansion,autonomia_financiera,bloque_educativo
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,1,sí,999998,1,sí,2,no,1,sí,1,sí,0,98,alta,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,2,no,2,no,2,no,2,no,0,85,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,1,sí,500,1,sí,2,no,2,no,1,sí,0,85,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,4,A1,5,casada,3,2,no,0,1,sí,2,no,2,no,2,no,0,85,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,4,A1,5,casada,3,2,no,0,2,no,2,no,2,no,1,sí,0,171,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,1,sí,800,2,no,2,no,2,no,2,no,0,85,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,1,sí,1500,1,sí,1,sí,2,no,1,sí,0,89,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,1,sí,8000,1,sí,2,no,1,sí,2,no,1,178,alta,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,2,no,0,2,no,1,sí,2,no,2,no,0,178,baja,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,1,A1,1,unión libre,3,1,sí,1500,2,no,2,no,2,no,1,sí,1,89,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,1,sí,1,sí,2,no,1,sí,0,90,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,36.0,3,B2,4,viuda,3,2,no,0,1,sí,1,sí,2,no,2,no,0,359,media,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,0,C2,6,soltera,3,1,sí,300,2,no,2,no,2,no,2,no,0,269,baja,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,2,no,2,no,2,no,2,no,1,179,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,2,no,2,no,2,no,2,no,0,88,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,1,A1,5,casada,3,2,no,0,2,no,2,no,2,no,2,no,0,88,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,1,sí,999998,2,no,2,no,2,no,1,sí,0,88,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,1,sí,20000,1,sí,2,no,2,no,2,no,0,74,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,8.0,3,B2,4,viuda,3,2,no,0,1,sí,1,sí,1,sí,1,sí,0,74,alta,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,0.0,1,B1,6,soltera,3,1,sí,7500,2,no,2,no,2,no,2,no,1,74,baja,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,4,A1,5,casada,3,2,no,0,1,sí,2,no,2,no,2,no,0,65,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,1,A1,1,unión libre,3,1,sí,4000,1,sí,2,no,1,sí,1,sí,0,65,alta,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,1,sí,8000,1,sí,2,no,2,no,2,no,0,327,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,1.0,1,B1,6,soltera,3,1,sí,1500,2,no,2,no,2,no,2,no,1,82,baja,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,1,sí,1,sí,2,no,1,sí,0,245,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,1,sí,1,sí,1,sí,1,sí,0,84,alta,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,1,sí,1,sí,2,no,2,no,0,84,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,10.0,3,B1,3,divorciada,3,2,no,0,2,no,2,no,2,no,2,no,1,84,baja,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,1,A1,1,unión libre,2,1,sí,6000,1,sí,2,no,1,sí,2,no,0,86,alta,basica_o_primaria
1,aguascalientes,1,aguascalientes,23.0,3,B2,4,viuda,2,1,sí,1500,1,sí,2,no,2,no,2,no,0,86,media,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,1,A1,1,unión libre,2,1,sí,3000,1,sí,2,no,2,no,2,no,0,86,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,2,no,2,no,2,no,1,sí,0,94,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,1,sí,2,no,2,no,1,sí,0,94,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,1,A1,1,unión libre,3,2,no,0,2,no,2,no,2,no,1,sí,0,94,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,1,sí,2,no,2,no,1,sí,0,94,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,4,1,sí,10000,1,sí,2,no,1,sí,1,sí,0,222,alta,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,4,1,sí,4100,2,no,2,no,2,no,2,no,0,111,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,4,A1,5,casada,4,2,no,0,1,sí,2,no,2,no,1,sí,1,111,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,4,1,sí,20000,1,sí,2,no,1,sí,1,sí,0,334,alta,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,4,2,no,0,1,sí,1,sí,1,sí,1,sí,0,106,alta,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,4,2,no,0,2,no,2,no,2,no,2,no,1,106,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,4,2,no,0,1,sí,2,no,1,sí,2,no,0,106,alta,basica_o_primaria
1,aguascalientes,1,aguascalientes,3.0,3,B1,2,separada,4,2,no,0,1,sí,2,no,1,sí,1,sí,1,106,alta,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,1,A1,5,casada,3,1,sí,10000,1,sí,2,no,1,sí,2,no,0,73,alta,basica_o_primaria
1,aguascalientes,1,aguascalientes,36.0,3,B2,4,viuda,3,2,no,0,1,sí,1,sí,2,no,1,sí,0,145,media,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,8.0,3,B1,3,divorciada,3,1,sí,11000,2,no,2,no,2,no,2,no,1,91,baja,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,1,sí,900,1,sí,2,no,2,no,2,no,0,181,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,2,no,2,no,2,no,1,sí,0,91,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,1,sí,1,sí,2,no,1,sí,0,60,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,4,A1,5,casada,3,1,sí,4000,2,no,2,no,2,no,1,sí,1,60,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,1,A1,1,unión libre,3,1,sí,11000,1,sí,2,no,2,no,2,no,1,85,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,1,sí,999998,2,no,2,no,2,no,2,no,1,85,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,2,no,2,no,2,no,1,sí,0,76,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,1,A1,1,unión libre,3,2,no,0,1,sí,1,sí,2,no,1,sí,0,76,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,1,sí,0,2,no,1,sí,2,no,2,no,0,76,baja,superior_o_posgrado
1,aguascalientes,1,aguascalientes,5.0,3,B2,4,viuda,2,2,no,0,2,no,2,no,2,no,1,sí,1,75,baja,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,2,1,sí,1000,2,no,2,no,2,no,2,no,1,75,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C2,6,soltera,2,2,no,0,2,no,2,no,2,no,1,sí,0,150,baja,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,2,1,sí,4000,2,no,2,no,2,no,2,no,0,75,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,98.0,3,B2,4,viuda,2,2,no,0,1,sí,1,sí,2,no,1,sí,0,225,media,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,1,sí,450,1,sí,2,no,2,no,2,no,0,84,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,2,no,2,no,2,no,2,no,0,84,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,2,no,2,no,2,no,2,no,0,84,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,1,A1,1,unión libre,3,1,sí,22000,1,sí,2,no,1,sí,1,sí,0,84,alta,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,2,no,0,2,no,2,no,2,no,2,no,0,168,baja,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,1,A1,1,unión libre,3,2,no,0,1,sí,2,no,2,no,2,no,0,84,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,2,no,0,1,sí,2,no,1,sí,2,no,0,252,alta,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,0,C2,6,soltera,3,1,sí,15000,1,sí,2,no,2,no,2,no,0,275,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,1,sí,2,no,1,sí,1,sí,0,92,alta,basica_o_primaria
1,aguascalientes,1,aguascalientes,3.0,3,A2,5,casada,3,2,no,0,2,no,2,no,2,no,1,sí,1,184,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,1,B1,6,soltera,3,2,no,0,1,sí,2,no,2,no,2,no,1,184,media,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,2,no,2,no,2,no,1,sí,0,91,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,2,no,1,sí,2,no,1,sí,0,85,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,4,A1,5,casada,3,1,sí,8000,1,sí,2,no,2,no,2,no,0,85,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,2,no,2,no,2,no,1,sí,1,85,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,1,sí,1100,2,no,2,no,2,no,2,no,1,170,baja,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,1,sí,20000,1,sí,2,no,1,sí,1,sí,0,97,alta,superior_o_posgrado
1,aguascalientes,1,aguascalientes,0.0,3,B1,2,separada,3,1,sí,12000,1,sí,2,no,2,no,2,no,0,97,media,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,2,no,1,sí,2,no,2,no,0,97,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,0.0,1,B1,6,soltera,3,1,sí,13000,1,sí,2,no,1,sí,2,no,0,193,alta,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,24.0,3,B2,4,viuda,3,1,sí,150,2,no,2,no,2,no,1,sí,1,193,baja,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,2,no,1,sí,2,no,1,sí,0,102,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,18.0,3,B2,4,viuda,3,2,no,0,1,sí,2,no,2,no,1,sí,0,204,media,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,1,A1,1,unión libre,3,2,no,0,2,no,2,no,2,no,2,no,0,102,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,2,no,0,1,sí,2,no,2,no,1,sí,0,190,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,1,A1,1,unión libre,3,2,no,0,1,sí,2,no,1,sí,2,no,0,95,alta,basica_o_primaria
1,aguascalientes,1,aguascalientes,11.0,3,B2,4,viuda,3,2,no,0,2,no,1,sí,2,no,1,sí,0,95,baja,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,2.0,3,B2,4,viuda,3,2,no,0,2,no,2,no,2,no,1,sí,0,95,baja,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,0.0,4,A2,5,casada,3,2,no,0,1,sí,2,no,2,no,2,no,0,190,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,4,1,sí,12000,1,sí,2,no,2,no,1,sí,0,97,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,4,1,sí,30000,1,sí,2,no,2,no,1,sí,0,97,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,4,A1,5,casada,4,1,sí,2000,1,sí,2,no,2,no,2,no,0,97,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,52.0,3,B1,2,separada,2,2,no,0,1,sí,1,sí,2,no,2,no,0,81,media,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,0,C2,6,soltera,2,2,no,0,1,sí,1,sí,2,no,1,sí,0,81,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,4,2,no,0,1,sí,1,sí,2,no,1,sí,0,109,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,5.0,3,B2,4,viuda,4,2,no,0,1,sí,1,sí,2,no,1,sí,0,109,media,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,4,1,sí,6000,1,sí,2,no,2,no,2,no,0,109,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,1,A1,1,unión libre,4,1,sí,10000,1,sí,2,no,2,no,2,no,0,109,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,3.0,3,B2,4,viuda,3,2,no,0,1,sí,1,sí,2,no,2,no,0,86,media,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,1,sí,2,no,1,sí,1,sí,0,259,alta,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,1,sí,15000,1,sí,2,no,2,no,2,no,0,259,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,1,sí,2,no,2,no,1,sí,0,139,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,34.0,3,B1,3,divorciada,3,2,no,0,2,no,1,sí,2,no,2,no,1,69,baja,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,1,sí,999998,1,sí,2,no,2,no,2,no,0,69,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,0.0,4,A2,5,casada,3,2,no,0,2,no,2,no,1,sí,1,sí,1,139,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,1,sí,12000,1,sí,2,no,2,no,1,sí,0,90,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,1,sí,1,sí,2,no,2,no,0,90,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,2,no,2,no,2,no,1,sí,0,180,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,B2,4,viuda,3,2,no,0,1,sí,2,no,2,no,1,sí,0,90,media,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,4,1,sí,10000,1,sí,2,no,2,no,1,sí,1,206,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,4,2,no,0,1,sí,2,no,1,sí,1,sí,0,206,alta,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,4,2,no,0,1,sí,2,no,2,no,2,no,0,516,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,1,A1,1,unión libre,4,1,sí,6000,1,sí,2,no,2,no,1,sí,0,206,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,4,1,sí,8000,2,no,2,no,2,no,1,sí,0,103,baja,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,4,1,sí,8000,1,sí,2,no,1,sí,1,sí,0,214,alta,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,4,2,no,0,1,sí,2,no,2,no,1,sí,0,107,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,4,1,sí,999998,1,sí,2,no,2,no,1,sí,0,107,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,4,2,no,0,2,no,1,sí,2,no,1,sí,0,107,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,1,sí,999998,1,sí,2,no,2,no,2,no,1,90,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,1,sí,2,no,2,no,2,no,0,90,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,1,sí,2,no,2,no,2,no,0,181,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,2,no,0,1,sí,2,no,2,no,2,no,0,100,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,1,sí,2,no,2,no,1,sí,0,100,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,2,no,0,1,sí,2,no,2,no,1,sí,1,199,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,13.0,3,B2,4,viuda,3,2,no,0,2,no,2,no,2,no,2,no,0,100,baja,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,2,no,0,2,no,2,no,2,no,1,sí,0,187,baja,superior_o_posgrado
1,aguascalientes,1,aguascalientes,22.0,3,B1,2,separada,3,2,no,0,1,sí,1,sí,2,no,2,no,0,468,media,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,0,C2,6,soltera,3,1,sí,1400,2,no,2,no,2,no,1,sí,0,281,baja,superior_o_posgrado
1,aguascalientes,1,aguascalientes,3.0,1,B1,2,separada,3,1,sí,1800,2,no,2,no,2,no,1,sí,1,94,baja,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,1,A1,1,unión libre,3,2,no,0,2,no,2,no,2,no,1,sí,0,94,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,4,A1,5,casada,3,2,no,0,2,no,2,no,2,no,2,no,0,96,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,5.0,3,B1,3,divorciada,3,1,sí,9700,2,no,2,no,1,sí,2,no,0,192,media,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,1,sí,600,1,sí,2,no,2,no,1,sí,0,96,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,1,sí,999998,2,no,2,no,2,no,1,sí,1,96,baja,superior_o_posgrado
1,aguascalientes,1,aguascalientes,2.0,1,B1,2,separada,3,1,sí,8500,1,sí,2,no,1,sí,2,no,1,96,alta,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,1,sí,5000,1,sí,2,no,2,no,1,sí,0,291,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,1,sí,26000,1,sí,2,no,1,sí,2,no,0,97,alta,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C2,6,soltera,3,1,sí,1200,2,no,2,no,2,no,2,no,0,97,baja,superior_o_posgrado
1,aguascalientes,1,aguascalientes,17.0,3,B1,2,separada,3,1,sí,400,2,no,1,sí,2,no,2,no,1,97,baja,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,2,no,0,2,no,2,no,2,no,2,no,0,192,baja,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,1,sí,6000,1,sí,2,no,2,no,2,no,0,96,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,1,A1,1,unión libre,3,1,sí,10000,1,sí,2,no,1,sí,2,no,0,192,alta,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,1,sí,4500,1,sí,2,no,2,no,1,sí,0,192,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,1,sí,1500,2,no,2,no,2,no,2,no,0,186,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C2,6,soltera,3,2,no,0,1,sí,2,no,2,no,2,no,0,93,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,2,no,1,sí,2,no,1,sí,1,93,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,1,sí,7000,1,sí,2,no,1,sí,2,no,0,93,alta,basica_o_primaria
1,aguascalientes,1,aguascalientes,12.0,3,B2,4,viuda,3,2,no,0,2,no,2,no,2,no,2,no,0,278,baja,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,2,no,0,1,sí,1,sí,2,no,1,sí,1,95,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,2,no,1,sí,2,no,1,sí,0,95,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,2,no,0,2,no,2,no,2,no,1,sí,0,190,baja,superior_o_posgrado
1,aguascalientes,1,aguascalientes,35.0,3,B2,4,viuda,3,2,no,0,2,no,2,no,2,no,1,sí,0,95,baja,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,0,C2,6,soltera,3,2,no,0,1,sí,2,no,2,no,2,no,0,284,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,0,C2,6,soltera,3,2,no,0,1,sí,2,no,2,no,1,sí,0,266,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,1,A1,1,unión libre,3,1,sí,10000,1,sí,2,no,1,sí,1,sí,0,178,alta,basica_o_primaria
1,aguascalientes,1,aguascalientes,10.0,3,B1,3,divorciada,3,1,sí,3000,2,no,2,no,2,no,2,no,1,266,baja,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,2,no,2,no,2,no,2,no,0,89,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,1,sí,700,2,no,2,no,2,no,2,no,1,93,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,2,no,2,no,2,no,1,sí,0,93,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,1,sí,999998,1,sí,2,no,2,no,1,sí,0,187,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,3,1,sí,1800,1,sí,1,sí,2,no,1,sí,0,280,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,26.0,3,B2,4,viuda,2,1,sí,999998,2,no,2,no,2,no,1,sí,0,89,baja,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,2,2,no,0,2,no,2,no,2,no,1,sí,0,89,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,1,A1,1,unión libre,2,1,sí,6500,1,sí,2,no,2,no,2,no,1,89,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,33.0,4,B2,4,viuda,3,1,sí,1200,2,no,2,no,2,no,2,no,0,80,baja,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,1,sí,2000,1,sí,2,no,1,sí,2,no,0,80,alta,basica_o_primaria
1,aguascalientes,1,aguascalientes,1.0,3,B2,4,viuda,3,2,no,0,2,no,2,no,2,no,2,no,1,160,baja,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,2,A1,5,casada,3,2,no,0,1,sí,1,sí,2,no,1,sí,0,160,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C1,2,separada,2,2,no,0,2,no,2,no,2,no,1,sí,0,148,baja,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,2,1,sí,700,1,sí,2,no,2,no,1,sí,0,74,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,2,2,no,0,2,no,1,sí,2,no,1,sí,0,74,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,2,1,sí,2000,1,sí,2,no,2,no,1,sí,0,148,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,4,2,no,0,2,no,1,sí,2,no,1,sí,0,89,baja,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,4,2,no,0,1,sí,2,no,2,no,1,sí,0,177,media,superior_o_posgrado
1,aguascalientes,1,aguascalientes,7.0,0,C1,6,soltera,4,1,sí,300,1,sí,2,no,1,sí,2,no,0,177,alta,superior_o_posgrado
1,aguascalientes,1,aguascalientes,5.0,4,B1,2,separada,3,1,sí,3600,2,no,2,no,2,no,2,no,1,171,baja,secundaria_o_bachillerato
1,aguascalientes,1,aguascalientes,7.0,4,A1,5,casada,3,1,sí,1500,1,sí,2,no,2,no,1,sí,0,85,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,1,sí,1200,1,sí,1,sí,2,no,2,no,0,85,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,1,sí,1,sí,2,no,1,sí,0,85,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,1,sí,2,no,2,no,1,sí,0,229,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,1,sí,500,1,sí,2,no,2,no,1,sí,0,229,media,basica_o_primaria
1,aguascalientes,1,aguascalientes,7.0,3,A1,5,casada,3,2,no,0,1,sí,1,sí,2,no,1,sí,0,229,media,basica_o_primaria
